title,0
Shadow of a Doubt (1943) - IMDb,"[['Shadow', 'Doubt', 'Hitchcock', 'first real masterpiece', 'mature film', 'Steps or Rebecca'], ['favorite', 'own films'], ['town of Santa Rosa', 'events of WW-2', 'events', 'mention', 'central influence', 'films', 'period'], ['Hitchcock', 'Rear Window', 'Vertigo', 'realities', 'Cold War', 'Communist Witch-Hunts', 'sexual tension', 'incestuous overtones', 'affinity of niece', 'uncle Charlie', 'infatuations of Charlie', 'teenage friend Catherine', 'Herb', 'corner', 'Charlie'], ['Charlie', 'niece', 'Teresa Wright', 'Hitchcock', 'female performances'], ['Hitch', 'icy blonds'], ['Joseph Cotten'], ['usual self', 'small town-folk.This', 'Hitchcock', 'only film', 'human core', 'well-known skills', 'master technician'], ['other director', 'era', 'murderer', 'start', 'film', 'tension', 'lingering unease'], ['Shadow', 'Doubt', 'precursor', 'menace of Blue Velvet', 'sexual tensions', 'American Beauty', 'stays']]"
The Silence of the Lambs (1991) - IMDb,"[['Silence', 'Lambs', 'story', 'Clarice Starling', 'attempt', 'serial killer', 'Buffalo Bill', 'Ted Levine'], ['Hannibal Lecter', 'Hannibal', 'Cannibal', 'exotic tastes'], ['Clarice relies', 'Lecter', 'expertise and knowledge', 'mind', 'serial killer'], ['Whereas Hannibal', 'Clarice in order'], ['Clarice', 'fellow agents', 'help', 'killer in order', 'another.Jodie Foster', 'excellent job', 'eager Clarice'], ['Southern accent', 'Lecter', 'insecurity'], ['Foster', 'voice at times', 'Clarice', 'inexperience and disgust', 'crimes', 'Buffalo Bill'], ['Hopkins', 'role of Hannibal Lecter'], ['creepy', 'psychotic persona', 'audience and Clarice', 'cold gaze'], ['Hopkins keeps', 'snake', 'intelligent prey', 'comparison', 'Lecter everyone', 'potential prey'], ['Hopkins', 'soft smirk', 'lips', 'film', 'something', 'one'], ['film', 'soundtrack'], ['film', 'tension and anxiety', 'audience'], ['director', 'Jonathan Demme', 'silence'], ['tense scene', 'complete darkness', 'sound', 'breathing of Buffalo Bill'], ['cinematography', 'film'], ['colors', 'film', 'lifeless', 'film', 'dark', 'subject matter'], ['pivotal moments', 'camera angle switches', 'first person'], ['view', 'Clarice', 'corner', 'sees Lecter', 'first time'], ['appreciate Lecter', 'piercing gaze', 'hand through Clarice', 'eyes'], ['performances of Hopkins', 'Foster', 'well', 'script'], ['stories about Lecter help', 'character'], ['Lecter', 'lines', 'order', 'paradoxical character', 'gentleman-psychopath'], ['Buffalo Bill', 'victims', 'attempt', 'humanity', 'example', 'brilliant writing'], ['key strength', 'film', 'character development'], ['Lecter or Clarice', 'development', 'relationship'], ['audience watches', 'Lecter and Clarice', 'bizarre exchange', 'friends', 'secrets'], ['Clarice', 'Lecter', 'Lecter', 'Clarice'], ['audience', 'Lecter', 'relationship', 'down for as Clarice', 'rude'], ['Silence', 'Lambs', 'gripping', 'disturbing film', 'fascinating characters'], ['horror film', 'darkest', 'corner of humanity', 'existence'], ['terrifying movie', 'monsters', 'world', 'street', 'day']]"
The Fugitive (1993) - IMDb,"[['film details', 'adventure', 'man', 'search', 'wife', 'killer', 'murder'], ['Harrison Ford', 'hero', 'man', 'run', 'capture', 'determined U.S'], ['Marshal', 'scene'], ['train wreck', 'bus', 'prison-bound felons', 'action underway', 'point Tommy Lee Jones', 'picture', 'film by sheer force', 'personality'], ['Harrison', 'resourceful type', 'Jones', 'cat-and-mouse thriller', 'clues', 'police', 'killer'], ['Ford and Jones', 'crime mysteries'], ['Cast', 'Chicago locations', 'realism', 'great story']]"
Blow-Up (1966) - IMDb,"[['Blow Up', 's movie', 'roster', 'talented British actors', 'mod fashions', 'vogue', 'London locations', 'empty streets', 'groovy music', 'American composer extraordinaire Herbie Hancock', 'Italian director', 'writer in love', 'whole scene'], ['Blow Up', 'cinematic equivalent', 'TR4 cabriolet', 'Michelotti', 'Triumph', 'same period', 'different cultures'], ['movie', 'amount of nudity', 'sensuality and perversion', 'prude status quo', 'Olde England'], ['David Hemmings', 'character', 'accounts', 'rude and macho'], ['pseudo', 'little dialogue', 'excuse for Antonioni', 'English'], ['flick', 'ones', 's']]"
Lethal Weapon (1987) - IMDb,"[['action movie', 'buddy cop movie', 'Die Hard', 'Lethal Weapon'], ['all-time favorites', 'absolute favorite', 'everything', 'matter', 'many times'], ['absolute classic'], ['film', 'host of copycats', 'Red Heat', 'Tango & Cash', 'Glimmer Man', 'Bad Boys', 'sequels', 'plot', 'different cops', 'Mel Gibson', 'Danny Glover', 'drug dealers'], ['Matters', 'cop', 'daughter.This movie', 'time period', 'today'], ['characters', 'everyone delivers', 'wonderful performances', 'action sequences', 'movie', 'epitome of character development'], ['bullets and fighting', 'different characters', 'way', 'same character'], ['cops', 'force', 'while', 'action', 'way'], ['good cops and people', 'Murtaugh', 'life', 'line', 'Riggs'], ['Riggs and Murtaugh', 'sides', 'same coin', 'on-screen duos'], ['BothGibson', 'character', 'Martin Riggs', 'action', 'dodging bullets', 'crap out of someone'], ['Glover', 'character', 'Roger Murtaugh', 'skilled cop', 'cop'], ['Riggs', 'living'], ['become', 'drug investigation', 'pair engage', 'many antics', 'way', 'shootout', 'Christmas tree lot', 'death-defying jump', 'building', 'chase along Hollywood Boulevard', 'fight scene', 'tone', 'whole film', 'intensity', 'craziness of Riggs.Many', 'action comedy', 'action genre', 'comedy genre'], ['comedic moments', 'second film'], ['film', 'action comedy', 'things'], ['Die Hard', 'point'], ['mix of action', 'storytelling'], ['action scenes', 'Christmas tree lot shootout', 'desert shootout', 'torture fight', 'club shootout', 'foot chase', 'final fight'], ['instances of action', 'violence.Shane Black', 'script writer', 'excellent films'], ['mood', 'character of Riggs'], ['film', 'flawed characters', 'right thing', 'process'], ['Gary Busey', 'great performance', 'villain', 'Jet Li', 'villains', 'franchise.Richard Donner', 'action sequences', 'scenes', 'nail-biting scene', 'lead actors', 'talents', 'Donner', 'dramatic scenes', 'scenario', 'film', 'few brief instances', 'unnecessary nudity', 'lot', 'strong language', 'film', 'shot']]"
High Noon (1952) - IMDb,"[['quote from Men', 'Black', 'anywhere.Gary Cooper', 'marshal Will Kaine', 'star', 'Amy', 'Quaker girl', 'Grace Kelly'], ['celebration', 'news that killer Frank Miller', 'noon train', 'order of business', 'Kaine', 'man', 'Kaine', 'years', 'blood vengeance', 'time'], ['members', 'gang', 'depot'], ['Miller', 'long sentence', 'knuckleheads', 'parole board'], ['first Kaine', 'popular sentiment', 'Run'], ['Miller', 'waste', 'town', 'new marshal', 'next day', 'Miller', 'wherever', 'Kaine', 'shoulder.He', 'deputies', 'stand'], ['everybody talks', 'job Kaine', 'nobody'], ['kinds of excuses'], ['shootout', 'investors', 'east and north', 'town', 'shoot', 'town', 'Will', 'Miller', 'etc'], ['end', 'result', 'NOBODY', 'hour of need', 'spite', 'fact', 'town', 'lives and fortunes', 'town.The', 'device', 'movie', 'preview', 'film', 'constant showing', 'clock', 'minutes Kaine'], ['human hero', 'mind', 'mind', 'end', 'enemies'], ['scene', 'end', 'middle', 'main street', 'camera', 'alone Kaine', 'battle', 'wife'], ['ticket in hand', 'next train'], ['Grace Kelly', 'character', 'reason', 'pacifism', 'Quaker faith'], ['slave', 'great performances'], ['Lon Chaney', 'old sheriff', 'Will', 'help'], ['old sheriff', 'excuse'], [], ['Lloyd Bridges', 'characters in film history'], ['Kane', 'Harvey Pell', 'weasel', 'cuteness factor'], ['living in Kaine', 'shadow', 'Kaine', 'Harvey', 'girl', 'Kaine', 'new marshal'], ['chance', 'Kaine', 'Kaine'], ['horse', 'end', 'film'], ['Will', 'coward.And', 'townspeople thinking', 'everybody hides'], ['first act', 'foursome of gunslingers', 'town', 'Kaine', 'store window', 'woman', 'bonnet', 'killers fancies', 'act of theft'], ['stuff', 'nobody']]"
John Wick: Chapter 2 (2017) - IMDb,"[['preposterous movie', 'years', 'dumb movies'], ['high score', 'IMDb', 'movie'], ['everyone', 'action movie', 'time', 'time'], [], ['real insult']]"
Escape from Alcatraz (1979) - IMDb,"[['Escape from Alcatraz', 'film', 'Clint Eastwood', 'Patrick McGooghan', 'Roberts Blossom', 'Paul Benjamin.Eastwood', 'Frank Morris', 'Anglin brothers', 'names', 'film', 'elaborate scheme', 'Rock'], ['bodies', 'photo', 'years', 'brothers in Brazil'], ['escape', 'Alcatraz', 'bad reputation', 'year', 'later.The movie', 'good idea', 'horrors of prison life', 'horrors of Alcatraz'], ['Frankly', 'escapees'], ['sure anything', 'Alcatraz'], ['Escape from Alcatraz', 'art', 'buildup', 'something', 'today', 'scripts'], ['Today', 'point', 'story', 'ten minutes'], ['film', 'instance', 'San Francisco', 'earthquake', 'end'], ['preparations', 'papier mache heads', 'hair', 'barber shop', 'guards', 'grill', 'back', 'cell', 'false grill', 'guards', 'digging tool', 'silver', 'dime', 'making', 'raft', 'music', 'noise'], ['painstaking.Patrick McGoohan', 'warden', 'film prison wardens', 'horror show'], ['portrait', 'cell', 'painting privileges', 'inmates', 'Doc'], ['inmates', 'cell', 'cell'], ['time', 'escape', 'warden', 'Olin Blackwell', 'warden Alcatraz'], ['inmates', 'music', 'film', 'weekend movies', '.Clint Eastwood', 'years', 'job as Frank Morris'], ['amount of dialogue', 'great presence and Frank', 'quiet leadership', 'look at life', 'Alcatraz', 'fascinating escape']]"
Come and See (1985) - IMDb,"[['fairness', 'World War II picture', 'Nazi atrocities', 'distinction in world cinema', 'fact', 'viewer', 'senses'], ['brave souls', 'ordeal', 'hours', 'experience', 'not.The title', 'Come and See', 'lines', 'book of Revelation', 'audience', 'role of St. John', 'Apocalypse', 'periods', 'history of humankind'], ['demented version', 'Modern Times', 'panel of Brueghel', 'Trimuph of Death', 'combination'], ['camera', 'murky', 'unfocused gaze', 'sound', 'shellshocked ears'], ['distance', 'events'], ['dialogue', 'specific meaning', 'concrete sentences', 'subhuman growling', 'wailing', 'other spine-chilling', 'gluttural sounds', 'war'], ['director', 'something Spielberg', 'dream', 'sign of compromise', 'audience'], ['crowd', 'civilian villagers', 'barn', 'Nazi soldiers', 'last minute', 'Schindler List', 'Jews-', 'it.Unlike', 'films', 'genre', 'Come', 'relies', 'images and sounds', 'coherent plot', 'weakness', 'sheer terror distorts time', 'space', 'kind of hallucinatory blur'], ['incredible level', 'bleak intensity', 'long run', 'negative effect', 'film', 'viewers', 'watching', 'harrowing scenes', 'questionable move', 'director', 'part', 'use of surrealism'], ['visuals', 'others', 'villages', 'effigy of Hitler', 'pensive German commander', 'slender loris', 'African primate', 'shoulder', 'female Nazi', 'raw red lobster', 'montage wich', 'real-life photograph', 'terrifying', 'implications'], ['times', 'movie', 'goals', 'footage', 'Clockwork Orange', 'Alex watch', 'behaviour', 'other times', 'kind of jolts', 'cinema'], ['face', 'youth', 'sanity', 'many decades', 'several days', 'amount of time', 'memory of anyone', 'film']]"
The Great Escape (1963) - IMDb,"[['things', 'Great Escape', 'sequel'], ['flight jacket', 'beat', 'worn by Virgil Hilts.McQueen', 'American Air Force officer', 'WW2'], ['strong individualist', 'Mickey Mouse discipline', 'order'], ['POW camp', 'enemy', 'dignity', 'fight', 'inner discipline', 'team player mentality.McQueen', 'experience shows', 'real depth and credibility', 'character', 'arrogance', 'Hilts', 'German Commandant', 'response', 'Ya Voll', 'Herr Oberst', 'Yes sir', 'My colonel ]'], ['Senior', 'Officer [ SBO ]', 'last scene', 'superior officer', 'sir'], ['traits', 'experienced soldier', 'actor reading lines'], ['McQueen', 'role', 'way', 'movie.Like', 'McQueen fan', 'film', 'motorcycle', 'wire fence', 'head'], ['Note', 'character Hilts', 'upon', 'OSS agent', 'Sage'], ['Sage', 'escape', 'POW camp', 'war', 'bike jump', 'Hilts'], ['Somewhat', 'consolation', 'Elmer Bernstein', 'sound track', 'stunning German Bavarian scenery'], ['John Sturges', 'cast', 'usual suspects', 'McQueen', 'Coburn & Bronson', 'previous war', 'western flicks'], ['Sir Richard Attenborough', 'Big X', 'escape committee mastermind', 'James Garner', 'James Garner', 'James Garner', 'Bret Maverick', 'perennial wise', 'thief', 'years', 'intro credits roll', 'music start', 'POWs', 'trucks', 'plot']]"
Miller's Crossing (1990) - IMDb,"[['Cohen bros. binge', 'moment', 'BIG LEBOWSKI', 'BLOOD SIMPLE', 'FARGO', 'Miller', 'Crossing.I', 'review', 'previous movies', 'rate', 'movies', 'high ratings', 'movie', 'Users', 'movie', 'classics', 'shtinker'], ['movie', 'Cohen masterpieces', '.Miller', 'Crossing', 'book with characters', 'writers', 'realistic characterisations.The', 'Italian mafioso', 'Italian henchmen'], ['Irish gangsters', 'Gaelic accents', 'Jewish fixer', 'non kosher speech pattern'], [], ['research', 'actors', 'right.Are American audiences', 'difference', 'speech patterns', 'idioms', 'many beatings', 'Gabriel Byrne', 'bruise', 'Italian mafioso', 'town', 'Chicago', 'smearing', 'chief henchman', 'gangster', 'week', 'Irish mob', 'great Dane', 'dog', 'interrogation'], ['Viewers', 'Godfather', 'movie buff.Then', 'candy floss', 'shades of grey', 'scores', 'middle', 'course', 'movie', 'movie interesting.The accents', 'plot', 'characters', 'brother', 'lover', 'proverbial leak', 'Irish mob', 'Gabriels payoff', 'money', 'lone', 'Italian Boss', 'pockets', 'horse', 'debt', 'trip', 'cemetery', 'Irish boss', 'approbation', 'girlfriend', 'brother'], ['Was', 'bullet', 'ears', 'final seconds', 'movie', 'misery']]"
Double Indemnity (1944) - IMDb,"[['Author James M. Cain', 'new genre', 'sex-drenched novels', 'public', 'Hollywood'], ['result', 'famous films', 'decade', 'MILDRED PIERCE', 'THE POSTMAN ALWAYS RINGS TWICE', 'DOUBLE INDEMNITY'], ['POSTMAN', 'film', 'INDEMNITY', 'story', 'truly psychotic edge', 'life by Barbara Stanwyck', 'performances.Like POSTMAN', 'INDEMNITY', 'story', 'married woman', 'lover', 'husband'], ['MacMurray', 'good guy', 'image', 'role of Walter Neff', 'role', 'Walter Neff', 'MacMurray', 'performance'], ['MacMurray', 'screen time', 'Stanwyck', 'Edward G. Robinson', 'film'], ['Stanwyck', 'woman'], ['disturbing effect'], ['Robinson', 'decades of type-casting', 'blustery', 'insurance man', 'job', 'suspicious claims', 'performance', 'film', 'moral center', 'off-beat performances', 'action.This', 'director Billy Wilder', 'first major hits', 'considerable credit', 'weird elements', 'story work', 'whole', 'film'], ['impact', 'DOUBLE INDEMNITY', 'touchstone', 'film noir genre'], ['F. Taylor', 'aka GFT', 'Amazon Reviewer']]"
The Warriors (1979) - IMDb,"[['Warriors', 'S.E'], ['Hinton', 'novel', 'Outsiders', 'screen by Francis Coppella', 'few years'], ['terms', 'plotting', 'stories'], ['Warriors', 'story', 'baby step', 'video game'], ['majority', 'ninety minute', 'length', 'things', 'gangs/cops', 'girls'], ['good game'], ['book', 'motion picture', 'little holes', 'road in need'], ['top', 'portrayal of New York', 'darker side', 'thirty years', 'night', 'gang', 'borough of New York', 'people', 'Bronx', 'words of Cyrus', 'boss'], ['middle', 'speech', 'someone', 'chaos', 'finger', 'boys', 'brown leather vests', 'Warriors', 'gang from Coney Island', 'rest', 'night', 'run', 'hope'], ['John Carpenter', 'vision for Escape', 'New York', 'part'], ['Warriors', 'place'], ['motion picture', 'darker', 'side of New York'], ['Broadway lights', 'fancy dressers', 'yellow taxis'], ['Warriors', 'big screen', 'room for improvement', 'other things', 'few shots'], ['film', 'side', 'road'], ['Warriors', 'watch', 'nothing', 'many films']]"
The White Ribbon (2009) - IMDb,"[['pretentious film', 'haughty', 'art filmmaker Michael Haneke', 'Hidden/Cache', 'instance', 'unsubtle movie', 'profound guilt', 'westerners', 'common theme', 'director'], ['White Ribbon', 'place', 'small German town', 'period before World War'], ['number', 'mysterious violent acts', 'village', 'Haneke', 'hypocrisy', 'society', 'class'], ['Haneke', 'clear explanation', 'acts', 'children', 'community', 'clear narrative line'], ['movie', 'irritating', 'front', 'masterpiece'], ['reviewers', 'movie', 'sort of metaphor', 'birth of National Socialism', 'children', 'Nazis', 'years', 'nothing'], ['Boring']]"
Celda 211 (2009) - IMDb,"[['sub-genre of movies'], ['Un Prophete', '.The action', 'characters', 'movie'], ['few flashbacks', 'action'], ['Luis Tosar', 'prisoner', 'voice'], ['thriller', 'sea of blood', 'violent scenes', 'dialogs', 'plot'], ['prisoners', 'bodybuilders', 'tattoos', 'real life.Everything', 'eyes and mind', 'handful Hollywood films'], ['few scenes', 'jail', 'intrigue', 'couple of minutes', 'unpredictability', 'first concern', 'modern cinema', 'actions or dialogs', 'Hollywood scheme'], ['Carlos Bardem', 'inmate', 'end', 'moment', 'difference.10']]"
